filename,text
crops\crop_016671.png,DD: 30/07/2017
crops\crop_016672.png,11:45
crops\crop_016673.png,DESCRIPTION
crops\crop_016674.png,U.P
crops\crop_016675.png,ISS
crops\crop_016676.png,EXC
crops\crop_016677.png,D
crops\crop_016678.png,SALE
crops\crop_016679.png,AMT(RM)
crops\crop_016680.png,O.C. WHITE
crops\crop_016681.png,2.13
crops\crop_016682.png,10
crops\crop_016683.png,1
crops\crop_016684.png,0
crops\crop_016685.png,9
crops\crop_016686.png,19.17
crops\crop_016687.png,WHOLEMEAL
crops\crop_016688.png,2.78
crops\crop_016689.png,5
crops\crop_016690.png,0
crops\crop_016691.png,0
crops\crop_016692.png,5
crops\crop_016693.png,13.90
crops\crop_016694.png,O.C JUMBO
crops\crop_016695.png,2.97
crops\crop_016696.png,5
crops\crop_016697.png,3
crops\crop_016698.png,0
crops\crop_016699.png,2
crops\crop_016700.png,5.94
crops\crop_016701.png,TOTAL 0% SUPPLIES:
crops\crop_016702.png,39.01
crops\crop_016703.png,CR-CHOCL I
crops\crop_016704.png,0.72
crops\crop_016705.png,0
crops\crop_016706.png,8
crops\crop_016707.png,0
crops\crop_016708.png,-8
crops\crop_016709.png,-5.76
crops\crop_016710.png,TWIG-CHOC
crops\crop_016711.png,1.33
crops\crop_016712.png,0
crops\crop_016713.png,9
crops\crop_016714.png,0
crops\crop_016715.png,-9
crops\crop_016716.png,-11.97
crops\crop_016717.png,TOTAL 6% SUPPLIES (EXCL. GST):
crops\crop_016718.png,-17.73
crops\crop_016719.png,GST:
crops\crop_016720.png,-1.07
crops\crop_016721.png,TOTAL 6% SUPPLIES (INC. GST):
crops\crop_016722.png,-18.80
crops\crop_016723.png,TOTAL 0% SUPPLIES:
crops\crop_016724.png,39.01
crops\crop_016725.png,TOTAL PAYABLE:
crops\crop_016726.png,20.21
crops\crop_016727.png,E.&.0.E.
crops\crop_016728.png,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
crops\crop_016729.png,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
crops\crop_016730.png,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
crops\crop_016731.png,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
crops\crop_016732.png,ADJUSTMENT NOTE
crops\crop_016733.png,CUSTOMER'S COPY
crops\crop_016734.png,FAX:03- 55423213
crops\crop_016735.png,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
crops\crop_016736.png,TEL: 03- 55423228
crops\crop_016737.png,FAX:03- 55423213
crops\crop_016738.png,GST ID: 000381399040
crops\crop_016739.png,TAX INVOICE / ADJUSTMENT NOTE
crops\crop_016740.png,CASH INV NO.: 7727F713
crops\crop_016741.png,VE0514
crops\crop_016742.png,DATE: 27/07/2017
crops\crop_016743.png,MAKASSAR FRESH MARKET SDN BHD
crops\crop_016744.png,VE05: RIDZUAN(11900)
crops\crop_016745.png,DD: 27/07/2017
crops\crop_016746.png,11:54
crops\crop_016747.png,DES
crops\crop_016748.png,U.P
crops\crop_016749.png,ISS
crops\crop_016750.png,EXC
crops\crop_016751.png,D
crops\crop_016752.png,SALE
crops\crop_016753.png,AMT(RM)
crops\crop_016754.png,O.C. WHITE
crops\crop_016755.png,2.13
crops\crop_016756.png,6
crops\crop_016757.png,3
crops\crop_016758.png,0
crops\crop_016759.png,3
crops\crop_016760.png,6.39
crops\crop_016761.png,WHOLEMEAL
crops\crop_016762.png,2.78
crops\crop_016763.png,6
crops\crop_016764.png,3
crops\crop_016765.png,0
crops\crop_016766.png,3
crops\crop_016767.png,8.34
crops\crop_016768.png,O.C JUMBO
crops\crop_016769.png,2.97
crops\crop_016770.png,5
crops\crop_016771.png,3
crops\crop_016772.png,0
crops\crop_016773.png,2
crops\crop_016774.png,5.94
crops\crop_016775.png,TOTAL 0% SUPPLIES:
crops\crop_016776.png,20.67
crops\crop_016777.png,DELICIA-B/SCOTCH
crops\crop_016778.png,3.72
crops\crop_016779.png,3
crops\crop_016780.png,0
crops\crop_016781.png,0
crops\crop_016782.png,3
crops\crop_016783.png,11.16
crops\crop_016784.png,BUN-SBILIS
crops\crop_016785.png,0.84
crops\crop_016786.png,20
crops\crop_016787.png,0
crops\crop_016788.png,0
crops\crop_016789.png,20
crops\crop_016790.png,16.80
crops\crop_016791.png,HAZEL CHOC
crops\crop_016792.png,6.90
crops\crop_016793.png,6
crops\crop_016794.png,0
crops\crop_016795.png,0
crops\crop_016796.png,6
crops\crop_016797.png,41.40
crops\crop_016798.png,TOTAL 6% SUPPLIES (EXCL. GST):
crops\crop_016799.png,69.36
crops\crop_016800.png,GST:
crops\crop_016801.png,4.16
crops\crop_016802.png,TOTAL 6% SUPPLIES (INC. GST):
crops\crop_016803.png,73.52
crops\crop_016804.png,TOTAL 0% SUPPLIES:
crops\crop_016805.png,20.67
crops\crop_016806.png,TOTAL PAYABLE:
crops\crop_016807.png,94.19
crops\crop_016808.png,E.&.0.E.
crops\crop_016809.png,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
crops\crop_016810.png,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
crops\crop_016811.png,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
crops\crop_016812.png,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
crops\crop_016813.png,ADJUSTMENT NOTE
crops\crop_016814.png,CUSTOMER'S COPY
crops\crop_016815.png,TION
crops\crop_016816.png,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
crops\crop_016817.png,TEL: 03- 55423228
crops\crop_016818.png,FAX:03- 55423213
crops\crop_016819.png,GST ID: 000381399040
crops\crop_016820.png,TAX INVOICE / ADJUSTMENT NOTE
crops\crop_016821.png,CASH INV NO.: 7725F714
crops\crop_016822.png,VE0514
crops\crop_016823.png,DATE: 25/07/2017
crops\crop_016824.png,MAKASSAR FRESH MARKET SDN BHD
crops\crop_016825.png,VE05: RIDZUAN(11900)
crops\crop_016826.png,DD: 25/07/2017
crops\crop_016827.png,12:16
crops\crop_016828.png,DESCRIPTION
crops\crop_016829.png,U.P
crops\crop_016830.png,ISS
crops\crop_016831.png,EXC
crops\crop_016832.png,D
crops\crop_016833.png,SALE
crops\crop_016834.png,AMT(RM)
crops\crop_016835.png,O.C. WHITE
crops\crop_016836.png,2.13
crops\crop_016837.png,5
crops\crop_016838.png,10
crops\crop_016839.png,0
crops\crop_016840.png,-5
crops\crop_016841.png,-10.65
crops\crop_016842.png,WHOLEMEAL
crops\crop_016843.png,2.78
crops\crop_016844.png,5
crops\crop_016845.png,2
crops\crop_016846.png,0
crops\crop_016847.png,3
crops\crop_016848.png,8.34
crops\crop_016849.png,O.C JUMBO
crops\crop_016850.png,2.97
crops\crop_016851.png,4
crops\crop_016852.png,0
crops\crop_016853.png,0
crops\crop_016854.png,4
crops\crop_016855.png,11.88
crops\crop_016856.png,TOTAL 0% SUPPLIES:
crops\crop_016857.png,9.57
crops\crop_016858.png,CR-VANILLA
crops\crop_016859.png,0.72
crops\crop_016860.png,10
crops\crop_016861.png,0
crops\crop_016862.png,0
crops\crop_016863.png,10
crops\crop_016864.png,7.20
crops\crop_016865.png,CR-CORN
crops\crop_016866.png,0.72
crops\crop_016867.png,10
crops\crop_016868.png,0
crops\crop_016869.png,0
crops\crop_016870.png,10
crops\crop_016871.png,7.20
crops\crop_016872.png,TOTAL 6% SUPPLIES (EXCL. GST):
crops\crop_016873.png,14.40
crops\crop_016874.png,GST:
crops\crop_016875.png,0.86
crops\crop_016876.png,TOTAL 6% SUPPLIES (INC. GST):
crops\crop_016877.png,15.26
crops\crop_016878.png,TOTAL 0% SUPPLIES:
crops\crop_016879.png,9.57
crops\crop_016880.png,TOTAL PAYABLE:
crops\crop_016881.png,24.83
crops\crop_016882.png,E.&.0.E.
crops\crop_016883.png,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
crops\crop_016884.png,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
crops\crop_016885.png,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
crops\crop_016886.png,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
crops\crop_016887.png,ADJUSTMENT NOTE
crops\crop_016888.png,CUSTOMER'S COPY
crops\crop_016889.png,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
crops\crop_016890.png,TEL: 03- 55423228 FAX:03- 55423213
crops\crop_016891.png,GST ID: 000381399040
crops\crop_016892.png,TAX INVOICE / ADJUSTMENT NOTE
crops\crop_016893.png,CASH INV NO.: 7724F717
crops\crop_016894.png,V
crops\crop_016895.png,DATE: 24/07/2017
crops\crop_016896.png,MAKASSAR FRESH MARKET SDN BHD
crops\crop_016897.png,VE05: RIDZUAN(11900)
crops\crop_016898.png,DD: 24/07/2017
crops\crop_016899.png,12:44
crops\crop_016900.png,DESCRIPTION
crops\crop_016901.png,U.P
crops\crop_016902.png,ISS
crops\crop_016903.png,EXC
crops\crop_016904.png,D
crops\crop_016905.png,SALE
crops\crop_016906.png,AMT(RM)
crops\crop_016907.png,O.C. WHITE
crops\crop_016908.png,2.13
crops\crop_016909.png,5
crops\crop_016910.png,3
crops\crop_016911.png,0
crops\crop_016912.png,2
crops\crop_016913.png,4.26
crops\crop_016914.png,WHOLEMEAL
crops\crop_016915.png,2.78
crops\crop_016916.png,5
crops\crop_016917.png,2
crops\crop_016918.png,0
crops\crop_016919.png,3
crops\crop_016920.png,8.34
crops\crop_016921.png,O.C JUMBO
crops\crop_016922.png,2.97
crops\crop_016923.png,3
crops\crop_016924.png,3
crops\crop_016925.png,0
crops\crop_016926.png,0
crops\crop_016927.png,0.00
crops\crop_016928.png,TOTAL 0% SUPPLIES:
crops\crop_016929.png,12.60
crops\crop_016930.png,DELTCIA-B/SCOTCH
crops\crop_016931.png,3.72
crops\crop_016932.png,3
crops\crop_016933.png,1
crops\crop_016934.png,0
crops\crop_016935.png,2
crops\crop_016936.png,7.44
crops\crop_016937.png,CR-CHOCLT
crops\crop_016938.png,0.72
crops\crop_016939.png,10
crops\crop_016940.png,0
crops\crop_016941.png,0
crops\crop_016942.png,10
crops\crop_016943.png,7.20
crops\crop_016944.png,CR-B'SCOTCH
crops\crop_016945.png,0.72
crops\crop_016946.png,10
crops\crop_016947.png,9
crops\crop_016948.png,0
crops\crop_016949.png,1
crops\crop_016950.png,0.72
crops\crop_016951.png,SQ-S. BERRY
crops\crop_016952.png,0.84
crops\crop_016953.png,8
crops\crop_016954.png,0
crops\crop_016955.png,0
crops\crop_016956.png,8
crops\crop_016957.png,6.72
crops\crop_016958.png,BUN-SBILIS
crops\crop_016959.png,0.84
crops\crop_016960.png,0
crops\crop_016961.png,10
crops\crop_016962.png,0
crops\crop_016963.png,-10
crops\crop_016964.png,-8.40
crops\crop_016965.png,TOTAL 6% SUPPLIES (EXCL. GST):
crops\crop_016966.png,13.68
crops\crop_016967.png,GST:
crops\crop_016968.png,0.82
crops\crop_016969.png,TOTAL 6% SUPPLIES (INC. GST):
crops\crop_016970.png,14.50
crops\crop_016971.png,TOTAL 0% SUPPLIES:
crops\crop_016972.png,12.60
crops\crop_016973.png,TOTAL PAYABLE:
crops\crop_016974.png,27.10
crops\crop_016975.png,E.&.0.E.
crops\crop_016976.png,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
crops\crop_016977.png,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
crops\crop_016978.png,REQUIRED TO MAKE NECESSARY ADJUMENTS TO ITS
crops\crop_016979.png,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
crops\crop_016980.png,ADJUSTMENT NOTE
crops\crop_016981.png,CUSTOMER'S COPY
crops\crop_016982.png,4
crops\crop_016983.png,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
crops\crop_016984.png,TEL: 03- 55423228
crops\crop_016985.png,GST ID: 000381399040
crops\crop_016986.png,TAX INVOICE / ADJUSTMENT NOTE
crops\crop_016987.png,CASH INV NO.: 7825F713
crops\crop_016988.png,VE0514
crops\crop_016989.png,DATE: 25/08/2017
crops\crop_016990.png,MAKASSAR FRESH MARKET SDN BHD
crops\crop_016991.png,VE05: RIDZUAN(11900)
crops\crop_016992.png,DD: 25/08/2017
crops\crop_016993.png,10:29
crops\crop_016994.png,DESCRIPTION
crops\crop_016995.png,U.P
crops\crop_016996.png,ISS
crops\crop_016997.png,EXC
crops\crop_016998.png,D
crops\crop_016999.png,SALE
crops\crop_017000.png,AMT(RM)
crops\crop_017001.png,O.C. WHITE
crops\crop_017002.png,2.13
crops\crop_017003.png,5
crops\crop_017004.png,2
crops\crop_017005.png,0
crops\crop_017006.png,3
crops\crop_017007.png,6.39
crops\crop_017008.png,WHOLEMEAL
crops\crop_017009.png,2.78
crops\crop_017010.png,3
crops\crop_017011.png,0
crops\crop_017012.png,0
crops\crop_017013.png,3
crops\crop_017014.png,8.34
crops\crop_017015.png,O.C JUMBO
crops\crop_017016.png,2.97
crops\crop_017017.png,5
crops\crop_017018.png,2
crops\crop_017019.png,0
crops\crop_017020.png,3
crops\crop_017021.png,8.91
crops\crop_017022.png,TOTAL 0% SUPPLIES:
crops\crop_017023.png,23.64
crops\crop_017024.png,KAYA-ORI
crops\crop_017025.png,2.40
crops\crop_017026.png,5
crops\crop_017027.png,0
crops\crop_017028.png,0
crops\crop_017029.png,5
crops\crop_017030.png,12.00
crops\crop_017031.png,TOTAL 6% SUPPLIES (EXCL. GST):
crops\crop_017032.png,12.00
crops\crop_017033.png,GST:
crops\crop_017034.png,0.72
crops\crop_017035.png,TOTAL 6% SUPPLIES (INC. GST):
crops\crop_017036.png,12.72
crops\crop_017037.png,TOTAL 0% SUPPLIES:
crops\crop_017038.png,23.64
crops\crop_017039.png,TOTAL PAYABLE:
crops\crop_017040.png,36.36
crops\crop_017041.png,E.&.0.E.
crops\crop_017042.png,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
crops\crop_017043.png,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
crops\crop_017044.png,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
crops\crop_017045.png,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
crops\crop_017046.png,ADJUSTMENT NOTE
crops\crop_017047.png,CUSTOMER'S COPY
crops\crop_017048.png,FAX:03- 55423213
crops\crop_017049.png,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
crops\crop_017050.png,TEL: 03- 55423228
crops\crop_017051.png,FAX:03- 55423213
crops\crop_017052.png,GST ID: 000381399040
crops\crop_017053.png,TAX INVOICE / ADJUSTMENT NOTE
crops\crop_017054.png,CASH INV NO.: 7828F715
crops\crop_017055.png,VE0514
crops\crop_017056.png,DATE: 28/08/2017
crops\crop_017057.png,MAKASSAR FRESH MARKET SDN BHD
crops\crop_017058.png,CUSTOMER'S COPY
crops\crop_017059.png,VE05: RIDZUAN (11900)
crops\crop_017060.png,DD: 28/08/2017
crops\crop_017061.png,12:26
crops\crop_017062.png,DESCRIPTION
crops\crop_017063.png,U.P
crops\crop_017064.png,ISS
crops\crop_017065.png,EXC
crops\crop_017066.png,D
crops\crop_017067.png,SALE
crops\crop_017068.png,AMT(RM)
crops\crop_017069.png,O.C. WHITE
crops\crop_017070.png,2.13
crops\crop_017071.png,5
crops\crop_017072.png,2
crops\crop_017073.png,0
crops\crop_017074.png,3
crops\crop_017075.png,6.39
crops\crop_017076.png,WHOLEMEAL
crops\crop_017077.png,2.78
crops\crop_017078.png,5
crops\crop_017079.png,0
crops\crop_017080.png,0
crops\crop_017081.png,5
crops\crop_017082.png,13.90
crops\crop_017083.png,O.C JUMBO
crops\crop_017084.png,2.97
crops\crop_017085.png,2
crops\crop_017086.png,4
crops\crop_017087.png,0
crops\crop_017088.png,-2
crops\crop_017089.png,-5.94
crops\crop_017090.png,TOTAL 0% SUPPLIES:
crops\crop_017091.png,14.35
crops\crop_017092.png,DELICIA-B/SCOTCH
crops\crop_017093.png,3.72
crops\crop_017094.png,3
crops\crop_017095.png,0
crops\crop_017096.png,0
crops\crop_017097.png,3
crops\crop_017098.png,11.16
crops\crop_017099.png,CR-CHOCLT
crops\crop_017100.png,0.72
crops\crop_017101.png,20
crops\crop_017102.png,0
crops\crop_017103.png,0
crops\crop_017104.png,20
crops\crop_017105.png,14.40
crops\crop_017106.png,TOTAL 6% SUPPLIES (EXCL. GST):
crops\crop_017107.png,25.56
crops\crop_017108.png,GST:
crops\crop_017109.png,1.53
crops\crop_017110.png,TOTAL 6% SUPPLIES (INC. GST):
crops\crop_017111.png,27.09
crops\crop_017112.png,TOTAL 0% SUPPLIES:
crops\crop_017113.png,14.35
crops\crop_017114.png,TOTAL PAYABLE:
crops\crop_017115.png,41.44
crops\crop_017116.png,E.&.0.E.
crops\crop_017117.png,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
crops\crop_017118.png,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
crops\crop_017119.png,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
crops\crop_017120.png,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
crops\crop_017121.png,ADJUSTMENT NOTE
crops\crop_017122.png,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
crops\crop_017123.png,TEL: 03- 55423228
crops\crop_017124.png,FAX:03- 55423213
crops\crop_017125.png,GST ID: 000381399040
crops\crop_017126.png,TAX INVOICE / ADJUSTMENT NOTE
crops\crop_017127.png,CASH INV NO.: 7824F715
crops\crop_017128.png,VE0514
crops\crop_017129.png,DATE: 24/08/2017
crops\crop_017130.png,MAKASSAR FRESH MARKET SDN BHD
crops\crop_017131.png,VE05: RIDZUAN(11900)
crops\crop_017132.png,DD: 24/08/2017
crops\crop_017133.png,11:33
crops\crop_017134.png,DESCRIPTION
crops\crop_017135.png,U.P
crops\crop_017136.png,ISS
crops\crop_017137.png,EXC
crops\crop_017138.png,D
crops\crop_017139.png,SALE
crops\crop_017140.png,AMT(RM)
crops\crop_017141.png,O.C. WHITE
crops\crop_017142.png,2.13
crops\crop_017143.png,5
crops\crop_017144.png,1
crops\crop_017145.png,0
crops\crop_017146.png,4
crops\crop_017147.png,8.52
crops\crop_017148.png,WHOLEMEAL
crops\crop_017149.png,2.78
crops\crop_017150.png,5
crops\crop_017151.png,3
crops\crop_017152.png,0
crops\crop_017153.png,2
crops\crop_017154.png,5.56
crops\crop_017155.png,O.C JUMBO
crops\crop_017156.png,2.97
crops\crop_017157.png,5
crops\crop_017158.png,2
crops\crop_017159.png,0
crops\crop_017160.png,3
crops\crop_017161.png,8.91
crops\crop_017162.png,TOTAL 0% SUPPLIES:
crops\crop_017163.png,22.99
crops\crop_017164.png,DELICIA-B/SCOTCH
crops\crop_017165.png,3.72
crops\crop_017166.png,2
crops\crop_017167.png,0
crops\crop_017168.png,0
crops\crop_017169.png,2
crops\crop_017170.png,7.44
crops\crop_017171.png,BUN-SBILIS
crops\crop_017172.png,0.84
crops\crop_017173.png,10
crops\crop_017174.png,0
crops\crop_017175.png,0
crops\crop_017176.png,10
crops\crop_017177.png,8.40
crops\crop_017178.png,TOTAL 6% SUPPLIES (EXCL. GST):
crops\crop_017179.png,15.84
crops\crop_017180.png,GST:
crops\crop_017181.png,0.95
crops\crop_017182.png,TOTAL 6% SUPPLIES (INC. GST):
crops\crop_017183.png,16.79
crops\crop_017184.png,TOTAL 0% SUPPLIES:
crops\crop_017185.png,22.99
crops\crop_017186.png,TOTAL PAYABLE:
crops\crop_017187.png,39.78
crops\crop_017188.png,E.&.0.E.
crops\crop_017189.png,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
crops\crop_017190.png,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
crops\crop_017191.png,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
crops\crop_017192.png,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
crops\crop_017193.png,ADJUSTMENT NOTE
crops\crop_017194.png,CUSTOMER'S COPY
crops\crop_017195.png,ACCOUNT'S COPY
crops\crop_017196.png,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
crops\crop_017197.png,TEL: 03- 55423228
crops\crop_017198.png,FAX:03- 55423213
crops\crop_017199.png,GST ID: 000381399040
crops\crop_017200.png,TAX INVOICE / ADJUSTMENT NOTE
crops\crop_017201.png,CASH INV NO.: 7821F714
crops\crop_017202.png,VE0514
crops\crop_017203.png,DATE: 21/08/2017
crops\crop_017204.png,MAKASSAR FRESH MARKET SDN BHD
crops\crop_017205.png,VE05: RIDZUAN(11900)
crops\crop_017206.png,DD: 21/08/2017
crops\crop_017207.png,11:45
crops\crop_017208.png,DESCRIPTION
crops\crop_017209.png,U.P
crops\crop_017210.png,ISS
crops\crop_017211.png,EXC
crops\crop_017212.png,D
crops\crop_017213.png,SALE
crops\crop_017214.png,AMT(RM)
crops\crop_017215.png,O.C. WHITE
crops\crop_017216.png,2.13
crops\crop_017217.png,5
crops\crop_017218.png,2
crops\crop_017219.png,0
crops\crop_017220.png,3
crops\crop_017221.png,6.39
crops\crop_017222.png,WHOLEMEAL
crops\crop_017223.png,2.78
crops\crop_017224.png,5
crops\crop_017225.png,0
crops\crop_017226.png,0
crops\crop_017227.png,5
crops\crop_017228.png,13.90
crops\crop_017229.png,O.C JUMBO
crops\crop_017230.png,2.97
crops\crop_017231.png,5
crops\crop_017232.png,0
crops\crop_017233.png,0
crops\crop_017234.png,5
crops\crop_017235.png,14.85
crops\crop_017236.png,TOTAL 0% SUPPLIES:
crops\crop_017237.png,35.14
crops\crop_017238.png,DELICIA-B/SCOTCH
crops\crop_017239.png,3.72
crops\crop_017240.png,2
crops\crop_017241.png,0
crops\crop_017242.png,0
crops\crop_017243.png,2
crops\crop_017244.png,7.44
crops\crop_017245.png,CR-CHOCLT
crops\crop_017246.png,0.72
crops\crop_017247.png,20
crops\crop_017248.png,0
crops\crop_017249.png,0
crops\crop_017250.png,20
crops\crop_017251.png,14.40
crops\crop_017252.png,CR-B' SCOTCH
crops\crop_017253.png,0.72
crops\crop_017254.png,20
crops\crop_017255.png,0
crops\crop_017256.png,0
crops\crop_017257.png,20
crops\crop_017258.png,14.40
crops\crop_017259.png,TOTAL 6% SUPPLIES (EXCL. GST):
crops\crop_017260.png,36.24
crops\crop_017261.png,GST:
crops\crop_017262.png,2.17
crops\crop_017263.png,TOTAL 6% SUPPLIES (INC. GST):
crops\crop_017264.png,38.41
crops\crop_017265.png,TOTAL 0% SUPPLIES:
crops\crop_017266.png,35.14
crops\crop_017267.png,TOTAL PAYABLE:
crops\crop_017268.png,73.55
crops\crop_017269.png,E.&.0.E.
crops\crop_017270.png,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.
crops\crop_017271.png,THE RECIPIENT OF GARDENIA'S PRODUCTS IS
crops\crop_017272.png,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS
crops\crop_017273.png,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /
crops\crop_017274.png,ADJUSTMENT NOTE
crops\crop_017275.png,CUSTOMER'S COPY
crops\crop_017276.png,GNATURE
crops\crop_017277.png,OT
crops\crop_017278.png,REQU
crops\crop_017279.png,D
crops\crop_017280.png,GARDENIA BAKERIES (KL) SDN BHD (139386 X)
crops\crop_017281.png,TEL: 03- 55423228
crops\crop_017282.png,GST ID: 000381399040
crops\crop_017283.png,TAX INVOICE / ADJUSTMENT NOTE
crops\crop_017284.png,CASH INV NO.: 7819F712
crops\crop_017285.png,VE0514
crops\crop_017286.png,DATE: 19/08/2017
crops\crop_017287.png,MAKASSAR FRESH MARKET SDN BHD
crops\crop_017288.png,VE05: RIDZUAN(11900)
crops\crop_017289.png,DD: 19/08/2017
crops\crop_017290.png,10:38
crops\crop_017291.png,DESCRIPTION
crops\crop_017292.png,U.P
crops\crop_017293.png,D
crops\crop_017294.png,AMT(RM)
crops\crop_017295.png,O.C. WHITE
crops\crop_017296.png,2.13
crops\crop_017297.png,5
crops\crop_017298.png,3
crops\crop_017299.png,0
crops\crop_017300.png,2
crops\crop_017301.png,4.26
crops\crop_017302.png,WHOLEMEAL
crops\crop_017303.png,2.78
crops\crop_017304.png,3
crops\crop_017305.png,0
crops\crop_017306.png,0
crops\crop_017307.png,3
crops\crop_017308.png,8.34
crops\crop_017309.png,O.C JUMBO
crops\crop_017310.png,2.97
crops\crop_017311.png,5
crops\crop_017312.png,0
crops\crop_017313.png,0
crops\crop_017314.png,5
crops\crop_017315.png,14.85
crops\crop_017316.png,TOTAL 0% SUPPLIES:
crops\crop_017317.png,27.45
crops\crop_017318.png,DELICIA-B/SCOTCH
crops\crop_017319.png,3.72
crops\crop_017320.png,2
